Symbol,Shortname,Currency,Previousclose,Open,Daylow,Dayhigh,Regularmarketpreviousclose,Regularmarketopen,Regularmarketdaylow,Regularmarketdayhigh,Dividendrate,Dividendyield,Fiveyearavgdividendyield,Beta,Trailingpe,Forwardpe,Volume,Marketcap,Fiftytwoweeklow,Fiftytwoweekhigh,Pricetosalestrailing12months,Fiftydayaverage,Twohundreddayaverage,Profitmargins,Bookvalue,Pricetobook,Earningsquarterlygrowth,Netincometocommon,Trailingeps,Forwardeps,Enterprisetorevenue,Enterprisetoebitda,52weekchange,Ebitda,Totaldebt,Quickratio,Currentratio,Totalrevenue,Debttoequity,Revenuepershare,Returnonassets,Returnonequity,Grossprofits,Freecashflow,Operatingcashflow,Earningsgrowth,Revenuegrowth,Grossmargins,Ebitdamargins,Operatingmargins,Trailingpegratio
TSL,GraniteShares 1.25x Long TSLA D,USD,18.16,17.5,17.43,18.12,18.16,17.5,17.43,18.12,0.0,0.0,0.0,0.0,0.0,0.0,322465.0,0.0,5.13,23.03,0.0,17.48,10.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSLA,"Tesla, Inc.",USD,406.58,394.53,393.39,406.67,406.58,394.53,393.39,406.67,0.0,0.0,0.0,2.3,107.79,120.97,40091722.0,1266.4,138.8,488.54,13.04,391.22,256.45,13.08,21.81,18.09,0.17,12743000064.0,3.66,3.24,13.23,97.03,1.13,13244000256.0,12782999552.0,1.21,1.84,97.15,18.08,30.46,0.05,20.39,17.71,0.68,14478999552.0,17.0,7.8,0.18,13.63,0.11,4.98
TSLG,Leverage Shares 2X Long TSLA Da,USD,13.29,12.57,12.46,13.23,13.29,12.57,12.46,13.23,0.0,0.0,0.0,0.0,0.0,0.0,122330.0,0.0,11.46,20.28,0.0,14.75,14.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSLL,Direxion Daily TSLA Bull 2X Sha,USD,27.09,25.46,25.32,27.08,27.09,25.46,25.32,27.08,0.0,0.0,0.0,0.0,51.78,0.0,42732608.0,0.0,4.94,41.5,0.0,26.75,14.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSLQ,Tradr 2X Short TSLA Daily ETF,USD,24.82,26.28,24.83,26.43,24.82,26.28,24.83,26.43,0.0,0.0,0.0,0.0,58.95,0.0,6074532.0,0.0,6.57,48.04,0.0,23.25,27.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSLR,GraniteShares 2x Long TSLA Dail,USD,42.63,39.88,39.88,42.5,42.63,39.88,39.88,42.5,0.0,0.0,0.0,0.0,0.0,0.0,644436.0,0.0,7.45,64.75,0.0,41.74,21.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSLS,Direxion Daily TSLA Bear 1X Sha,USD,7.85,8.08,7.86,8.1,7.85,8.08,7.86,8.1,0.0,0.0,0.0,0.0,0.0,0.0,10626761.0,0.0,6.82,31.83,0.0,8.57,16.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSLW,Tradr 1.5X Long TSLA Weekly ETF,USD,59.88,58.0,58.0,58.0,59.88,58.0,58.0,58.0,0.0,0.0,0.0,0.0,58.39,0.0,732.0,0.0,24.26,77.36,0.0,57.43,45.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSMG,Leverage Shares 2X Long TSM Dai,USD,18.04,14.22,12.48,14.97,18.04,14.22,12.48,14.97,0.0,0.0,0.0,0.0,0.0,0.0,58150.0,0.0,12.48,18.6,0.0,17.12,17.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSMU,GraniteShares 2x Long TSM Daily,USD,30.82,24.0,21.39,25.96,30.82,24.0,21.39,25.96,0.0,0.0,0.0,0.0,0.0,0.0,196065.0,0.0,21.03,32.08,0.0,25.89,25.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSMX,Direxion Daily TSM Bull 2X Shar,USD,36.62,28.59,25.38,31.73,36.62,28.59,25.38,31.73,0.0,0.0,0.0,0.0,24.91,0.0,3515704.0,0.0,24.63,38.15,0.0,30.64,30.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSMZ,Direxion Daily TSM Bear 1X Shar,USD,19.08,21.27,20.7,22.02,19.08,21.27,20.7,22.02,0.0,0.0,0.0,0.0,0.0,0.0,28503.0,0.0,18.77,24.53,0.0,21.57,21.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSPY,TappAlpha SPY Growth & Daily In,USD,25.85,25.45,25.18,25.46,25.85,25.45,25.18,25.46,0.0,0.0,0.0,0.0,0.0,0.0,13900.0,0.0,23.98,26.96,0.0,25.68,25.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TSSI,"TSS, Inc.",USD,16.54,14.0,12.64,15.01,16.54,14.0,12.64,15.01,0.0,0.0,0.0,0.91,74.94,0.0,2524879.0,0.29,0.24,18.26,4.67,10.71,5.35,3.2,0.16,78.16,3.45,1962000.0,0.17,0.0,4.56,75.06,54.13,3725000.0,4054000.0,0.82,1.09,0.06,78.66,2.81,0.06,49.63,0.01,-0.02,-13941000.0,500.0,-16.4,0.22,6.07,0.14,0.0
TSVT,"2seventy bio, Inc.",USD,2.6,2.6,2.5,2.76,2.6,2.6,2.5,2.76,0.0,0.0,0.0,1.79,0.0,-2.5,125967.0,0.13,2.35,6.4,2.85,3.23,4.21,-207.25,4.56,0.55,0.0,-94549000.0,-1.83,-0.43,4.02,-1.37,-0.26,-134271008.0,251395008.0,0.0,0.0,0.05,107.07,0.88,0.0,0.0,-0.09,0.0,0.0,0.0,12.5,-1.99,-294.33,-0.99,0.0
TSYY,GraniteShares YieldBOOST TSLA E,USD,25.38,25.38,25.18,25.38,25.38,25.38,25.18,25.38,0.0,0.0,0.0,0.0,0.0,0.0,5147.0,0.0,21.58,26.11,0.0,25.19,25.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTAN,"ServiceTitan, Inc.",USD,97.94,99.01,97.03,101.98,97.94,99.01,97.03,101.98,0.0,0.0,0.0,0.0,0.0,0.0,103625.0,8.82,91.04,112.0,0.0,101.85,101.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTD,"The Trade Desk, Inc.",USD,119.96,116.99,116.52,120.28,119.96,116.99,116.52,120.28,0.0,0.0,0.0,1.47,190.34,60.29,1890861.0,58.25,66.56,141.53,25.22,126.16,106.41,13.34,5.32,22.18,1.39,308169984.0,0.62,1.93,25.01,129.47,0.68,446203008.0,293212992.0,1.8,1.85,2.31,11.17,4.72,0.05,12.89,1.87,0.54,631174976.0,137.5,27.3,0.81,19.32,0.17,2.36
TTEC,"TTEC Holdings, Inc.",USD,3.98,3.98,3.77,4.03,3.98,3.98,3.77,4.03,0.12,0.03,3.0,1.06,0.0,3.82,161513.0,0.18,3.67,21.98,0.08,4.72,5.76,-14.69,5.81,0.65,0.0,-332865984.0,-7.0,1.04,0.55,6.92,-0.82,180640992.0,1140125952.0,1.62,1.93,2.27,386.31,47.68,0.03,-71.67,0.51,-0.05,-26198000.0,0.0,-12.2,0.23,7.97,0.04,0.9
TTEK,"Tetra Tech, Inc.",USD,38.37,38.42,38.05,39.01,38.37,38.42,38.05,39.01,0.22,0.01,0.59,0.94,31.07,23.18,2095652.0,10.24,31.61,51.2,2.42,41.5,43.36,6.87,6.88,5.56,0.79,290876992.0,1.23,1.5,2.77,20.7,0.18,567571968.0,1016147968.0,1.11,1.21,4.23,55.52,15.86,0.08,18.66,0.83,0.36,375520000.0,74.9,8.2,0.2,13.4,0.13,0.0
TTEQ,T. Rowe Price Technology ETF,USD,27.48,26.4,26.23,26.58,27.48,26.4,26.23,26.58,0.0,0.0,0.0,0.0,39.66,0.0,9239.0,0.0,24.64,28.0,0.0,26.49,26.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TTGT,"TechTarget, Inc.",USD,18.08,17.8,17.8,18.65,18.08,17.8,17.8,18.65,0.0,0.0,0.0,1.03,0.0,101.0,134624.0,1.3,17.18,35.99,5.77,23.47,27.22,-5.34,8.53,2.14,0.0,-12093000.0,-0.8,1.62,3.59,66.08,-0.48,12306000.0,429643008.0,10.25,10.49,0.23,172.22,7.92,-0.01,-5.28,0.15,0.05,59634000.0,0.0,2.4,0.64,5.44,0.01,0.0
TTMI,"TTM Technologies, Inc.",USD,25.87,25.09,23.6,25.55,25.87,25.09,23.6,25.55,0.0,0.0,0.0,1.22,35.95,12.23,277979.0,2.42,13.43,28.0,1.02,24.87,20.26,2.9,15.17,1.56,0.0,68467000.0,0.66,1.97,1.35,10.39,0.81,307060000.0,1022158016.0,1.64,2.0,2.36,66.07,23.18,0.03,4.49,0.47,0.03,198310000.0,0.0,7.7,0.2,13.01,0.08,0.0
TTSH,"Tile Shop Holdings, Inc.",USD,7.15,7.2,7.2,7.41,7.15,7.2,7.2,7.41,0.0,0.0,0.0,1.46,92.38,30.79,48657.0,0.33,5.68,7.5,0.94,6.76,6.64,1.02,2.76,2.68,-0.98,3585000.0,0.08,0.24,1.24,17.93,0.1,24249000.0,140540000.0,0.36,1.52,0.35,114.04,8.07,0.01,2.96,0.23,0.02,34399000.0,-97.7,-8.3,0.66,6.89,0.0,0.0
TTWO,"Take-Two Interactive Software, ",USD,185.49,185.05,184.25,190.58,185.49,185.05,184.25,190.58,0.0,0.0,0.0,0.85,0.0,24.99,1248848.0,33.18,135.24,192.14,6.08,184.97,161.09,-66.38,33.04,5.72,0.0,-3622099968.0,-21.2,7.84,6.56,216.24,0.1,165600000.0,4112399872.0,0.57,0.84,5.46,70.92,31.69,-0.02,-50.91,3.13,0.55,-405300000.0,0.0,4.1,0.57,3.04,-0.2,2.15
TUG,STF Tactical Growth ETF,USD,34.66,33.74,33.59,33.84,34.66,33.74,33.59,33.84,0.0,0.0,0.0,0.0,34.31,0.0,9586.0,0.0,29.69,36.83,0.0,34.84,33.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUGN,STF Tactical Growth & Income ET,USD,24.57,23.9,23.85,24.05,24.57,23.9,23.85,24.05,0.0,0.0,0.0,0.0,34.3,0.0,5899.0,0.0,21.55,25.46,0.0,24.32,23.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TUR,iShares MSCI Turkey ETF,USD,36.54,36.01,36.01,36.19,36.54,36.01,36.01,36.19,0.0,0.0,0.0,0.0,4.8,0.0,27570.0,0.0,32.43,44.41,0.0,36.27,38.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TURB,"Turbo Energy, S.A.",USD,2.34,2.3,2.13,2.3,2.34,2.3,2.13,2.3,0.0,0.0,0.0,0.0,0.0,0.0,16420.0,0.02,0.87,4.15,1.9,1.85,1.45,-15.32,0.48,4.75,0.0,-2013788.0,-0.39,0.0,6.5,-33.22,1.34,-2572759.0,7845964.0,0.66,1.34,0.01,149.24,1.28,-0.11,-43.91,0.0,0.0,182845.0,0.0,-64.7,0.08,-19.58,-0.36,0.0
TURN,180 Degree Capital Corp.,USD,3.79,3.87,3.8,4.09,3.79,3.87,3.8,4.09,0.0,0.0,0.0,0.85,0.0,0.0,43715.0,0.04,3.12,4.47,309.37,3.6,3.58,0.0,4.5,0.89,0.0,-17168104.0,-1.72,0.0,0.0,0.0,-0.06,-3845226.0,17979.0,0.0,1.35,0.0,0.04,0.01,-0.04,-32.01,0.0,-0.0,-376397.0,0.0,150.9,1.0,0.0,-15.36,0.0
TUSK,"Mammoth Energy Services, Inc.",USD,3.26,3.36,3.11,3.36,3.26,3.36,3.11,3.36,0.0,0.0,0.0,1.7,0.0,-14.86,30003.0,0.15,2.5,4.94,0.8,3.15,3.56,-105.49,5.58,0.56,0.0,-197802000.0,-4.12,-0.21,1.19,-2.15,-0.14,-103932000.0,70537000.0,0.88,2.25,0.19,26.25,3.9,-0.15,-53.88,0.02,0.12,45736000.0,0.0,-38.4,0.1,-55.43,-0.32,0.0
TVGN,Tevogen Bio Holdings Inc.,USD,1.35,1.82,1.42,1.92,1.35,1.82,1.42,1.92,0.0,0.0,0.0,-1.03,5.11,0.0,54040098.0,0.31,0.26,21.09,0.0,1.24,1.02,0.0,-3.82,0.0,0.0,-2492276.0,0.35,0.0,0.0,-5.58,-0.76,-42285096.0,2016481.0,0.12,0.23,0.0,0.0,0.0,-5.93,0.0,0.0,0.01,-8922799.0,0.0,0.0,0.0,0.0,0.0,0.0
TVGNW,Semper Paratus Acquisition Corp,USD,0.08,0.11,0.08,0.12,0.08,0.11,0.08,0.12,0.0,0.0,0.0,-1.03,0.0,0.0,731009.0,0.0,0.08,0.12,0.0,0.0,0.0,0.0,-3.82,0.0,0.0,-2492276.0,0.0,0.0,0.0,0.0,0.0,-42285096.0,2016481.0,0.12,0.23,0.0,0.0,0.0,-5.93,0.0,0.0,0.01,-8922799.0,0.0,0.0,0.0,0.0,0.0,0.0
TVTX,"Travere Therapeutics, Inc.",USD,20.31,20.19,19.82,20.73,20.31,20.19,19.82,20.73,0.0,0.0,0.0,0.7,0.0,-100.93,342797.0,1.73,5.12,21.56,8.52,18.37,12.32,-172.75,-0.39,0.0,0.0,-348958016.0,-4.52,-1.22,8.41,-7.16,1.18,-238736992.0,402433984.0,1.61,1.71,0.2,0.0,2.63,-0.26,-279.94,-0.02,-0.21,-272228000.0,0.0,69.6,-0.11,-117.35,-0.89,0.0
TW,Tradeweb Markets Inc.,USD,131.0,129.93,127.02,129.95,131.0,129.93,127.02,129.95,0.4,0.0,0.44,1.01,61.5,38.29,295169.0,27.92,91.19,141.69,17.12,132.1,118.53,27.52,26.74,4.78,0.16,448260992.0,2.08,3.32,16.79,0.0,0.32,0.0,30014000.0,3.02,3.13,1.63,0.48,7.66,0.07,8.49,1.54,0.0,860476992.0,15.2,36.5,0.94,0.0,0.39,3.15
TWFG,"TWFG, Inc.",USD,29.54,29.18,29.18,29.82,29.54,29.18,29.18,29.82,0.0,0.0,0.0,0.0,0.0,45.69,20045.0,0.44,21.31,36.5,2.33,31.05,28.83,14.08,49.15,0.6,-0.02,26370000.0,-1.0,0.64,2.63,13.53,0.34,36458000.0,50670000.0,1.41,1.84,0.19,75.05,290.09,0.0,0.0,0.17,0.0,30599000.0,-6.2,17.4,0.89,19.47,0.15,0.0
TWIN,"Twin Disc, Incorporated",USD,11.35,11.24,11.24,11.67,11.35,11.24,11.24,11.67,0.16,0.01,1.78,0.61,17.03,10.16,3670.0,0.16,10.22,18.0,0.54,11.75,12.93,3.09,11.17,1.04,0.0,9396000.0,0.68,1.14,0.65,8.56,-0.3,23097000.0,53914000.0,0.66,2.23,0.3,34.12,22.15,0.03,6.41,0.09,-0.0,19570000.0,0.0,14.7,0.28,7.59,-0.01,0.0
TWST,Twist Bioscience Corporation,USD,54.07,51.18,51.04,54.21,54.07,51.18,51.04,54.21,0.0,0.0,0.0,1.78,0.0,-25.97,291604.0,3.04,27.41,60.9,10.31,46.89,45.1,-74.63,8.39,6.08,0.0,-220314000.0,-3.6,-2.43,6.64,-12.5,0.56,-156666000.0,87180000.0,4.37,4.91,0.3,17.75,5.12,-0.16,-38.36,0.12,-0.03,-69478000.0,0.0,27.8,0.41,-53.07,-0.54,0.0
TXG,"10x Genomics, Inc.",USD,14.81,14.6,14.44,15.04,14.81,14.6,14.44,15.04,0.0,0.0,0.0,1.87,0.0,-24.05,664490.0,1.76,12.95,51.22,2.79,14.99,19.98,-28.99,5.97,2.43,0.0,-182551008.0,-1.52,-1.22,2.35,-10.99,-0.67,-134768992.0,85876000.0,3.97,4.9,0.63,11.88,5.26,-0.11,-24.87,0.42,0.1,39170000.0,0.0,-1.3,0.67,-21.4,-0.27,0.0
TXMD,"TherapeuticsMD, Inc.",USD,1.15,1.11,1.11,1.17,1.15,1.11,1.11,1.17,0.0,0.0,0.0,0.0,0.0,3.23,38598.0,0.01,0.7,2.75,8.17,1.23,1.66,-207.77,2.35,0.48,0.0,-3967000.0,-0.35,0.35,8.77,-3.08,-0.5,-4545000.0,5777000.0,1.4,2.03,0.0,21.32,0.14,-0.07,-14.39,0.0,-0.01,-7121000.0,0.0,0.0,1.0,-284.77,-1.57,0.0
TXN,Texas Instruments Incorporated,USD,185.52,185.75,183.7,190.09,185.52,185.75,183.7,190.09,5.44,0.03,2.64,0.98,36.1,25.83,6400163.0,170.9,155.46,220.39,10.88,194.95,195.79,31.6,18.93,9.89,-0.2,4940000256.0,5.19,5.88,12.02,27.38,0.12,6896999936.0,14574000128.0,3.05,4.31,15.71,84.4,17.25,0.1,29.29,9.21,-0.47,6243999744.0,-20.6,-8.4,0.59,43.9,0.37,2.98
TXRH,"Texas Roadhouse, Inc.",USD,178.55,177.12,175.46,182.37,178.55,177.12,175.46,182.37,2.44,0.01,1.65,0.99,31.07,25.22,448652.0,12.06,123.0,206.04,2.37,188.48,174.54,7.65,19.61,9.22,0.32,390188992.0,5.82,7.15,2.46,19.88,0.41,632374976.0,831052032.0,0.38,0.49,5.1,62.8,76.36,0.11,32.83,0.91,0.21,690334016.0,32.6,13.5,0.18,12.4,0.08,1.64
TXUE,Thornburg International Equity ,USD,25.4,25.31,25.3,25.33,25.4,25.31,25.3,25.33,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,25.19,25.55,0.0,25.3,25.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TXUG,Thornburg International Growth ,USD,25.28,24.85,24.85,24.85,25.28,24.85,24.85,24.85,0.0,0.0,0.0,0.0,0.0,0.0,50353.0,0.0,24.85,25.38,0.0,25.13,25.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TYGO,"Tigo Energy, Inc.",USD,0.99,0.97,0.95,1.0,0.99,0.97,0.95,1.0,0.0,0.0,0.0,0.92,0.0,-2.05,12700.0,0.06,0.76,2.12,1.27,0.94,1.24,-110.29,0.55,1.75,0.0,-44726000.0,-0.87,-0.47,1.76,-2.0,-0.34,-40414000.0,40181000.0,1.42,3.96,0.05,120.05,0.77,-0.21,-92.81,0.01,-0.01,-21250000.0,0.0,-16.8,0.25,-87.89,-0.73,0.0
TYRA,"Tyra Biosciences, Inc.",USD,15.88,16.14,15.5,16.41,15.88,16.14,15.5,16.41,0.0,0.0,0.0,1.08,0.0,-8.12,81498.0,0.79,12.48,29.6,0.0,15.45,18.61,0.0,6.85,2.28,0.0,-83740000.0,-1.61,-2.02,0.0,-4.88,0.15,-99594000.0,6318000.0,29.26,29.55,0.0,1.74,0.0,-0.2,-28.66,0.0,-0.04,-63716000.0,0.0,0.0,0.0,0.0,0.0,0.0
TZOO,Travelzoo,USD,20.83,20.32,18.8,20.32,20.83,20.32,18.8,20.32,0.0,0.0,0.0,1.69,19.22,16.38,91224.0,0.23,7.12,22.44,2.74,19.85,12.9,16.67,-0.18,0.0,0.36,13601000.0,1.02,1.26,3.03,13.25,1.36,19300000.0,8849000.0,0.72,0.8,0.08,351.15,6.44,0.21,295.8,0.07,0.01,14640000.0,63.5,-2.4,0.88,22.88,0.2,0.0
TZUP,Thumzup Media Corporation,USD,3.48,3.32,3.13,3.45,3.48,3.32,3.13,3.45,0.0,0.0,0.0,0.13,0.0,0.0,61365.0,0.03,2.76,7.89,228833.36,3.94,4.78,0.0,0.05,70.46,0.0,-2369945.0,-0.19,0.0,183854.67,-12.58,-0.27,-1943531.0,0.0,3.72,4.36,0.0,0.0,0.0,-1.94,-1206.65,0.0,-0.0,-1649593.0,0.0,-94.8,0.79,0.0,-17635.37,0.0
UAE,iShares MSCI UAE ETF,USD,17.26,17.12,17.12,17.2,17.26,17.12,17.12,17.2,0.0,0.0,0.0,0.0,10.41,0.0,34975.0,0.0,13.24,17.29,0.0,16.04,14.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UAL,"United Airlines Holdings, Inc.",USD,105.0,102.43,102.0,107.79,105.0,102.43,102.0,107.79,0.0,0.0,0.0,1.39,11.24,7.17,3302013.0,34.94,37.02,116.0,0.62,98.29,64.18,4.94,34.78,3.05,-0.15,2764000000.0,9.45,12.09,0.99,7.42,1.49,7482999808.0,33358999552.0,0.69,0.8,55.99,291.68,170.47,0.04,27.24,18.64,-1.22,6311000064.0,-15.2,2.5,0.33,13.36,0.11,0.99
UBCP,"United Bancorp, Inc.",USD,12.92,13.28,13.28,13.28,12.92,13.28,13.28,13.28,0.72,0.06,4.6,0.42,9.69,8.74,280.0,0.08,11.4,15.5,2.63,13.2,12.67,27.17,11.64,1.14,-0.24,7585046.0,1.37,1.73,5.81,0.0,0.08,0.0,134954960.0,0.0,0.0,0.03,0.0,5.26,0.01,13.46,0.03,0.0,0.0,-26.0,-5.2,0.0,0.0,0.24,0.0
UBFO,United Security Bancshares,USD,10.04,10.02,10.02,10.13,10.04,10.02,10.02,10.13,0.48,0.05,6.0,0.56,9.67,0.0,12612.0,0.17,7.02,10.49,3.35,9.85,8.34,34.04,7.67,1.31,-0.01,17688000.0,1.04,0.0,3.36,0.0,0.23,0.0,48659000.0,0.0,0.0,0.05,0.0,3.03,0.01,14.27,0.05,0.0,21835000.0,0.0,2.0,0.0,0.0,0.43,0.0
UBND,VictoryShares Core Plus Interme,USD,21.4,21.47,21.46,21.5,21.4,21.47,21.46,21.5,0.0,0.0,0.0,0.0,0.0,0.0,35284.0,0.0,20.9,22.43,0.0,21.51,21.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBRL,GraniteShares 2x Long UBER Dail,USD,20.51,19.98,19.87,20.94,20.51,19.98,19.87,20.94,0.0,0.0,0.0,0.0,0.0,0.0,204381.0,0.0,15.7,35.31,0.0,19.84,23.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
UBSI,"United Bankshares, Inc.",USD,38.4,38.7,38.59,39.56,38.4,38.7,38.59,39.56,1.48,0.04,4.24,1.01,14.1,12.61,247729.0,5.54,30.68,44.43,5.48,39.88,36.48,35.41,36.83,1.05,-0.01,357167008.0,2.75,2.71,4.03,0.0,0.02,0.0,810540992.0,0.0,0.0,1.01,0.0,7.5,0.01,7.44,1.01,0.0,471750016.0,-1.4,-0.4,0.0,0.0,0.49,0.0
UBX,"Unity Biotechnology, Inc.",USD,2.38,2.01,2.0,2.28,2.38,2.01,2.0,2.28,0.0,0.0,0.0,0.83,0.0,-1.49,394529.0,0.03,0.94,3.1,0.0,1.32,1.43,0.0,0.84,2.41,0.0,-21890000.0,-1.28,-1.74,0.0,-1.3,0.36,-27362000.0,24430000.0,3.31,3.44,0.0,172.72,0.0,-0.3,-86.95,-0.02,-0.01,-22535000.0,0.0,0.0,0.0,0.0,0.0,0.0
UBXG,U-BX Technology Ltd.,USD,3.48,3.61,3.36,3.89,3.48,3.61,3.36,3.89,0.0,0.0,0.0,0.0,0.0,0.0,134458.0,0.01,0.26,35.44,0.24,2.74,4.92,-1.45,0.51,7.14,0.0,-748542.0,-0.48,0.0,1.92,-114.3,-0.15,-865595.0,716535.0,5.0,5.75,0.05,5.16,2.04,-0.05,-10.02,0.0,-0.01,-1353154.0,0.0,-41.0,0.01,-1.68,-0.03,0.0
UCAR,U Power Limited,USD,5.6,5.68,4.92,5.69,5.6,5.68,4.92,5.69,0.0,0.0,0.0,0.0,0.0,0.0,152456.0,0.02,4.2,12.4,0.54,6.97,6.68,-126.85,98.19,0.05,0.0,-39396000.0,-2.21,0.0,1.58,-1.33,-0.49,-36912000.0,38099000.0,1.0,2.19,0.03,11.01,12.06,-0.06,-13.86,0.01,-0.07,-91213000.0,0.0,595.7,0.39,-118.85,-2.0,0.0
UCL,uCloudlink Group Inc.,USD,1.45,1.45,1.35,1.49,1.45,1.45,1.35,1.49,0.0,0.0,0.0,4.4,6.76,2.82,123893.0,0.05,0.97,3.3,0.59,1.5,1.47,5.02,0.43,3.15,0.0,4323000.0,0.2,0.48,5.66,61.54,0.04,7912000.0,6436000.0,1.11,1.34,0.09,32.78,2.3,0.08,25.6,0.04,0.0,8109000.0,0.0,1.7,0.52,9.19,0.1,0.0
